,Paths,Cooling,Heating
1019,../datasets/vectors/00/1e/46dfef9b2c7931aea63da6d436d5,46127,38784
1020,../datasets/vectors/00/1e/548bffab8ada7c554def67aa4b55,64636,53791
1021,../datasets/vectors/00/1e/57aa2bc110c2ed0db4df5bdeb0d9,126449,98502
1022,../datasets/vectors/00/1e/5d98118c4bc782dcef2f7e4468f9,104038,81084
1023,../datasets/vectors/00/1e/6c25d836afaafe74f509bd232c5b,103225,80599
1024,../datasets/vectors/00/1e/80b243b1750407d3e6fc14d5fdf9,38206,30605
1025,../datasets/vectors/00/1e/84a1de38faf7f826301a7c1bd7d5,21954,18887
1026,../datasets/vectors/00/1e/8ffc4e635d2a769f21123b10e821,18512,16065
1027,../datasets/vectors/00/1e/90ea8b0db811ced27583059a34c5,243652,180783
1028,../datasets/vectors/00/1e/9a420cf711eaf987e2468c86a9f8,40666,30372
1029,../datasets/vectors/00/1e/9d04ae41a5e9f13cf80bf7387f67,17774,15891
1030,../datasets/vectors/00/1e/abc722cb608a3a5339ac6b517d07,24461,20408
1031,../datasets/vectors/00/1e/bdcd13d5f6837bca7db0999f800a,17557,16517
1032,../datasets/vectors/00/1e/c17832859414822ea7d1b29c9c81,119088,94099
1033,../datasets/vectors/00/1e/cbb81233c3e6d5842633fed2be24,66544,55735
1034,../datasets/vectors/00/1e/cd55ee1e574dac07d02dad1ce4e8,41785,36002
1035,../datasets/vectors/00/1e/cd6ceee79f486197a4af0231d9fa,48603,42437
1036,../datasets/vectors/00/1e/dcd14088dab5ba109d35fc5697a9,21168,20599
1037,../datasets/vectors/00/1e/ef65dc23cdd5fad539657925916a,89438,71697
1038,../datasets/vectors/00/1e/fbc50a5440d7664b9b4c47c1446e,44876,38445
1039,../datasets/vectors/00/1f/0a8ab097c1c5bed92ce30cc8811e,194809,145375
1040,../datasets/vectors/00/1f/2e7b43e2e96d4a92154ff12b69df,1172049,814896
1041,../datasets/vectors/00/1f/3a933efb7aad2b59140352519bd4,116632,91064
1042,../datasets/vectors/00/1f/440d44d6deba40115d91442666d1,73221,60091
1043,../datasets/vectors/00/1f/515d37fe8b80d11633579a5b42ff,46844,40269
1044,../datasets/vectors/00/1f/567d4ae61877cfb84b30df41cd5b,78185,63461
1045,../datasets/vectors/00/1f/6a856cd4a04cf417eb72779836a9,20958,18076
1046,../datasets/vectors/00/1f/72acc07b5dc85ad4da0200f19695,307019,223397
1047,../datasets/vectors/00/1f/7a708ddbfdcb132bb55492f06766,18024,17461
1048,../datasets/vectors/00/1f/7aed6bd56dd9c088102a3b207176,87778,70868
1049,../datasets/vectors/00/1f/7c22026b91d223a00613d4578deb,140734,108126
1050,../datasets/vectors/00/1f/93848171ecbf63d48dd748b6b8ce,35462,32705
1051,../datasets/vectors/00/1f/9fbe853e9fdec7c9149eccd29ed3,208821,155567
1052,../datasets/vectors/00/1f/cdaaa8b206dec3730ae69d30fa9b,28058,26049
1053,../datasets/vectors/00/1f/d47e41d9de0edf54fd13de03ca5b,74586,59989
1054,../datasets/vectors/00/1f/d4c54737e6c15b3779b9e1f975fc,41407,32613
1055,../datasets/vectors/00/1f/d5224d2a9e18c7776a1f4b200125,87727,70638
1056,../datasets/vectors/00/1f/d7447d656aec56db427913bf2cc1,38735,34332
1057,../datasets/vectors/00/1f/d8d96efd60312bfce7c4e784a64c,82341,65952
1058,../datasets/vectors/00/1f/f93a62c372a2958a7b7f71e10d5a,61845,51262
1059,../datasets/vectors/00/20/024dfd02682affdfff7eeca39cf3,26590,22503
1060,../datasets/vectors/00/20/117c4451b538120183b96c72de5f,63123,42898
1061,../datasets/vectors/00/20/318c020e816379b2f9d9784aab1c,108020,84034
1062,../datasets/vectors/00/20/3457e0b943033fa0656e061ac167,14409,14220
1063,../datasets/vectors/00/20/378dda0c42b6c2b71e811f0d263d,38414,30896
1064,../datasets/vectors/00/20/5ac1ee9b37d423ebf4ffc90dfd46,91885,73796
1065,../datasets/vectors/00/20/677d94b01f3314a4cd13a8ddb469,40272,34447
1066,../datasets/vectors/00/20/758284deca97ed93375b7727fca1,55527,46753
1067,../datasets/vectors/00/20/7b1a90050df65f9c55718c397bd0,66786,53954
1068,../datasets/vectors/00/20/8936f5e452263f8812df322a084f,119912,92178
1069,../datasets/vectors/00/20/8aae3c4bf9474f14856871df4501,88715,71387
1070,../datasets/vectors/00/20/9c08e89c27dbe0acb035c803cb04,63428,43938
1071,../datasets/vectors/00/20/b1d2324783c12eb0bd42513ea485,35286,31596
1072,../datasets/vectors/00/20/bc122551773eb39126b2744c4abc,120951,95042
1073,../datasets/vectors/00/20/bf991f62e5f16aae91cc5da3c594,54582,46208
1074,../datasets/vectors/00/20/c5807f5dc8af536502b79c65819c,98023,77522
1075,../datasets/vectors/00/20/c69583ed1c4c2010837463f71d0f,138591,107239
1076,../datasets/vectors/00/20/d670cd450279f1972b509c7714af,66787,54316
1077,../datasets/vectors/00/20/d79c6c2cec725ac23cd9a92dd1d0,357201,258573
1078,../datasets/vectors/00/20/d968b314f5e70da4babac943d8af,97163,77864
1079,../datasets/vectors/00/20/dfca1d24162917af83c1e76b22ed,25115,23324
1080,../datasets/vectors/00/20/e9b7930671b69e61b137e9151dec,124805,97742
1081,../datasets/vectors/00/20/eb5ff56568e0e8b23b9096d30634,57783,40349
1082,../datasets/vectors/00/20/fe3b2b83674061bc055952bdbe4d,91065,57938
1083,../datasets/vectors/00/21/1c9b04c713d79c0f725c7da49ef6,85672,67353
1084,../datasets/vectors/00/21/2d5bd746056f24b8cb63f142e9f8,38118,28510
1085,../datasets/vectors/00/21/3590fa1c482af07614ce1b8646f6,22903,20088
1086,../datasets/vectors/00/21/5542dfb2135c4c898e0e6b9fd2f5,29913,25682
1087,../datasets/vectors/00/21/57b5aee6f29611250e7dc2b8f49e,47785,34040
1088,../datasets/vectors/00/21/635dd318229d522fe95090d7dfcb,87729,69468
1089,../datasets/vectors/00/21/6404e5074b43234a7014492517ec,211369,158553
1090,../datasets/vectors/00/21/6e418793465d4121d2107484130b,105091,81809
1091,../datasets/vectors/00/21/71a7e1e4ea5a0989425498b5df37,52324,43623
1092,../datasets/vectors/00/21/7c8cb2a417563aa870b808d11a17,86394,70995
1093,../datasets/vectors/00/21/9f1084d9306a778e274b74d22d6c,85461,67595
1094,../datasets/vectors/00/21/afc8d462934ff93cac27f40f35ad,83163,66634
1095,../datasets/vectors/00/21/c4964a9a1a721a92e7825ece918f,94519,74436
1096,../datasets/vectors/00/21/fc95e1c2a1829c770c4a7b692aa5,43688,38118
1097,../datasets/vectors/00/22/310ddbd5e6f8c2cb04c621770041,90313,72607
1098,../datasets/vectors/00/22/3ab512d6ab3eeebc653fdb867a58,236282,175407
1099,../datasets/vectors/00/22/3ca40563810a3687fda11ee0d5c0,195621,146203
1100,../datasets/vectors/00/22/48c33819c1dca9ef0fae58afb864,183794,138112
1101,../datasets/vectors/00/22/5dc79015377d6f53eea9178eeb68,82984,67148
1102,../datasets/vectors/00/22/770b6295d1fd2b79d8d62bf345fc,48199,42407
1103,../datasets/vectors/00/22/82f413becd783d5ed37b7dca1e00,185988,141370
1104,../datasets/vectors/00/22/8bea5c265573208f0903b757152f,36945,32182
1105,../datasets/vectors/00/22/96a33025d01a6525bd194943ba5e,144909,111446
1106,../datasets/vectors/00/22/b384fd06355a9f625f025b05cb10,180993,136370
1107,../datasets/vectors/00/22/b714625d8c3570b782160fad5d48,59881,49690
1108,../datasets/vectors/00/22/d2dacd64a936a1a396560fb1ee7c,111996,86862
1109,../datasets/vectors/00/22/ea2a3c0d9149596f57fce1268eb3,365555,197268
1110,../datasets/vectors/00/22/f29ff3b483dac444b2cfc8c9394d,54298,45341
1111,../datasets/vectors/00/23/28517f68775af64e1352c1c48423,44190,39309
1112,../datasets/vectors/00/23/30ec37b350869cbf622901790a19,266433,149230
1113,../datasets/vectors/00/23/3a58a0f45d23ed57c3131b20f23e,86814,70229
1114,../datasets/vectors/00/23/3e97a4ae43092c4483834facd939,205126,153279
1115,../datasets/vectors/00/23/3ebbec493a73275636fad84d850b,88643,70970
1116,../datasets/vectors/00/23/40022c53cb6589f2eed3b422f9de,62962,51924
1117,../datasets/vectors/00/23/44fb4137253ed1fc6724676fb953,77761,62482
1118,../datasets/vectors/00/23/4dc0a2ccd76ba40de49ad916cea8,128956,100148
1119,../datasets/vectors/00/23/581ee8c5fa5dedc65bc9de4cc10b,89972,72043
1120,../datasets/vectors/00/23/5f297331137e587b0f83cabdba0b,51727,43621
1121,../datasets/vectors/00/23/63ef37a72fd156e0445e88805ea5,27618,24817
1122,../datasets/vectors/00/23/6539470bd07ed6666efc22ded365,62205,51236
1123,../datasets/vectors/00/23/690993d35795b923f05fb0079475,367911,265951
1124,../datasets/vectors/00/23/99b5cf1ffe2ea5591caa077dbb1c,73635,49797
1125,../datasets/vectors/00/23/bb753e621a8c1283ace929200d76,540071,385981
1126,../datasets/vectors/00/23/d10657cd144d56c0fe1b799b6c1f,35484,27055
1127,../datasets/vectors/00/23/f0aff0461ec8ef9c7540591e6973,49787,42592
1128,../datasets/vectors/00/23/f1ad7804e033fbd5325fd2d55b00,476811,253154
1129,../datasets/vectors/00/23/f8819e21cce225ed73d4b1384b11,492269,353330
1130,../datasets/vectors/00/23/fd2966fc741df4ace6c064038d57,44301,39170
1131,../datasets/vectors/00/23/fe8c328e99c0d7da57d052e66a09,24924,20394
1132,../datasets/vectors/00/24/134d94386c4840b8019a62caa2c8,358407,259861
1133,../datasets/vectors/00/24/2d0103c811189b654e3583caa5d6,92379,73806
1134,../datasets/vectors/00/24/33beec28956b5ec5086f9ca01b81,44471,38308
1135,../datasets/vectors/00/24/3684feb54f3f62aa7268fa5888a6,32434,29215
1136,../datasets/vectors/00/24/6b38ec0654ad4f094e9a4d57e16e,59324,49862
1137,../datasets/vectors/00/24/70c67a59f243e57d4eb5fea4cba0,72805,61262
1138,../datasets/vectors/00/24/8231a8b9699cb42383168413dbf2,52907,44601
1139,../datasets/vectors/00/24/8abd83776963c3878fe9602484e5,74303,60351
1140,../datasets/vectors/00/24/d8207d5afd15132a3354040955d7,117882,91489
1141,../datasets/vectors/00/24/d8dbc73b9252c7107599078dd8fa,43589,38283
1142,../datasets/vectors/00/24/d9f961519e50a27ad7154f50c2aa,37958,28590
1143,../datasets/vectors/00/24/f087b4618f266c9d0de775e62fe6,474422,343692
1144,../datasets/vectors/00/24/fa15529018416944fd02d74f9c97,172922,132193
1145,../datasets/vectors/00/24/fc348d56389f562a13fe22d10ac4,62093,51955
1146,../datasets/vectors/00/25/0346482094bcfbe6b783da558fa1,43443,36979
1147,../datasets/vectors/00/25/09015db212250eae29616cabbc4b,65127,53392
1148,../datasets/vectors/00/25/220c80f219157251695401e4e52e,126497,99977
1149,../datasets/vectors/00/25/3a29442faba6b3010e228dea1b36,38787,34281
1150,../datasets/vectors/00/25/3a2d07271a9814d18647f9eadbb0,32281,24853
1151,../datasets/vectors/00/25/3f896a3cfee39cf86299a5a0ee0a,137042,104756
1152,../datasets/vectors/00/25/4ec8fa17f31c75c08f9c1e70de15,550120,397591
1153,../datasets/vectors/00/25/56a6d81598cdca389d7d6c376e3a,46637,40461
1154,../datasets/vectors/00/25/61505f847f863d68c8faeda2a4da,519068,374032
1155,../datasets/vectors/00/25/6c1d7a3a7dff2266a5c35639da7f,43290,38124
1156,../datasets/vectors/00/25/75385eff683bb4979122162b7b9c,37479,32797
1157,../datasets/vectors/00/25/776540c8c266def4d53849e6d273,75960,62089
1158,../datasets/vectors/00/25/7bb67ea772f6b89215e9f52e4756,119941,93926
1159,../datasets/vectors/00/25/9f78096afbc8178bd38a9becd0ba,39511,34750
1160,../datasets/vectors/00/25/a4618d75b7b5e934b4bccdb22f7e,24540,21363
1161,../datasets/vectors/00/25/a96be150d4b1adb5700d722e8b1b,45224,39474
1162,../datasets/vectors/00/25/aaab4cd468864df9391f6b8ce23d,252176,184828
1163,../datasets/vectors/00/25/ba0e9a962ba5bff8a81481f97f5d,21259,18784
1164,../datasets/vectors/00/25/d37ea4c9c962900b098b74631e4e,148064,113725
1165,../datasets/vectors/00/25/de23af6f296fa4c7b447ec7dcd69,46126,39786
1166,../datasets/vectors/00/25/e5428bb6bd820b2ada5e03e0dae0,38193,29312
1167,../datasets/vectors/00/25/ec8fbfaa09f3d784015a73549be8,42566,36490
1168,../datasets/vectors/00/25/ed97583493769a06856132b2ccd1,41073,36379
1169,../datasets/vectors/00/25/f8da3882f5f8b2fa1b12b3b52e1e,30579,25084
1170,../datasets/vectors/00/25/fbc042e0dbaf023a7b6e31dd6dac,64453,53931
1171,../datasets/vectors/00/25/fc88a06b36a3d643e446d27422a2,84885,67891
1172,../datasets/vectors/00/26/061071e718758d23b6d4e70abbf4,65519,53776
1173,../datasets/vectors/00/26/2bc72cf8d7a1a81287fa6d72d1c3,35087,30349
1174,../datasets/vectors/00/26/2c5577ffea3105c2bf35b8eff3f7,66313,54819
1175,../datasets/vectors/00/26/3057246225bc631008f935dee620,87533,69245
1176,../datasets/vectors/00/26/39e7fd2c57a2617d66d3b130ab0a,97850,77766
1177,../datasets/vectors/00/26/409a0330c9733edd70919b52e183,1772799,1218195
1178,../datasets/vectors/00/26/47367e2717504329b561cd252eef,58204,48054
1179,../datasets/vectors/00/26/48d0df3c7e9e125357e158190bad,146077,111345
1180,../datasets/vectors/00/26/48f5d59a953f264960a3cd8dffac,1987551,1369322
1181,../datasets/vectors/00/26/49139b9976ea794e036c70e42fc4,64493,53315
1182,../datasets/vectors/00/26/7204f87debfa026819c7890f9d2b,30231,24225
1183,../datasets/vectors/00/26/781ae7125c44666de1e81716ce81,111743,88302
1184,../datasets/vectors/00/26/84daadad4cf584eee5063ade99ba,28045,26116
1185,../datasets/vectors/00/26/948cc160ed4a888edc743476ae2e,157140,125720
1186,../datasets/vectors/00/26/9afe3c9844aab520b41bc5abcdfa,67259,55302
1187,../datasets/vectors/00/26/aaab554c529c5aecdff1ee509230,83895,67440
1188,../datasets/vectors/00/26/b36ebf569d839dd44cd90eab6e57,97631,78603
1189,../datasets/vectors/00/26/ddbe34a4a63aca4e455de6d18794,102712,81057
1190,../datasets/vectors/00/26/e2969a8d9aa1f357b6cec6947f6a,176188,134770
1191,../datasets/vectors/00/26/e2f2b4139871b5f8438b6706a489,142579,109925
1192,../datasets/vectors/00/26/e478ad07ae801368758cdaabf10a,26230,23876
1193,../datasets/vectors/00/26/eded24c97a4b6e134c5c7a54d48e,91137,72212
1194,../datasets/vectors/00/26/ee5f1f01e80b146a476ce9cb0a8a,172801,131729
1195,../datasets/vectors/00/27/0a1f76f051cf7fb2cdc67603b172,126755,97438
1196,../datasets/vectors/00/27/12749af70e45cc5690092573dc62,188785,142115
1197,../datasets/vectors/00/27/14db2e05e78bd91deb452b51dcda,131679,102795
1198,../datasets/vectors/00/27/23e6eb0a16144d1763f49afae53a,54316,46206
1199,../datasets/vectors/00/27/35fbd2e82b16f672e7eaff181ccf,64635,53426
1200,../datasets/vectors/00/27/36973c9ed66e8e868e84a848d03a,131583,101483
1201,../datasets/vectors/00/27/3d05be670e688a05103af0ceaa41,134260,102369
1202,../datasets/vectors/00/27/41d3431017f7e3dcc2e677b0d07e,58711,49350
1203,../datasets/vectors/00/27/49d1b57b81dfd49b4df5ab097a1d,28106,22065
1204,../datasets/vectors/00/27/67ecad017170742537f37da504e6,20279,19209
1205,../datasets/vectors/00/27/732fb29a0f5a3dda83014dc5b8ad,86096,68537
1206,../datasets/vectors/00/27/8ebce2fd13e5b9bbc228ca6f8ce6,66857,55326
1207,../datasets/vectors/00/27/9569e558bb0e018ff1edf9a862dd,32834,26073
1208,../datasets/vectors/00/27/964f65dc6c12aae724b8a05fe21c,212214,123271
1209,../datasets/vectors/00/27/98ee0008841d1482155c0dce0b5f,329530,239288
1210,../datasets/vectors/00/27/9f55b24b3927d4726b48c8c9f805,149561,115917
1211,../datasets/vectors/00/27/aad99f0278792330c15d7b6e7476,238970,176044
1212,../datasets/vectors/00/27/ae9356936394351af8c635cb5d70,393886,284528
1213,../datasets/vectors/00/27/b35ad4961d9a700f980ef907f10a,51259,43790
1214,../datasets/vectors/00/27/b83a6d357dd0ddfcdaa00242ab97,65203,53676
1215,../datasets/vectors/00/27/b9aca13025bd92b82f9c9532f1d6,71381,57375
1216,../datasets/vectors/00/27/cfe1dfdf57fa20911d019283fbfd,127253,98830
1217,../datasets/vectors/00/27/d38974457a6706bdb972261c53fd,100474,79144
1218,../datasets/vectors/00/27/e0989f2d415928d0cb935579ce28,30828,29823
1219,../datasets/vectors/00/27/e15cda672358e7beafc618b46da7,184148,140634
1220,../datasets/vectors/00/27/e9b4b0eb0fbe2f4e7d358d65ed0c,662713,470352
1221,../datasets/vectors/00/27/f7e2f9f2abccb282e3bf50990aac,24885,23254
1222,../datasets/vectors/00/28/118a2267fdb5e23eac1baba03559,43870,32848
1223,../datasets/vectors/00/28/1cad73c7fb09240396096979adc6,114506,90650
1224,../datasets/vectors/00/28/2baf292f03a32c808288f58cf525,49726,37085
1225,../datasets/vectors/00/28/49c582bad434729e9ea5ff1263c2,71850,58727
1226,../datasets/vectors/00/28/66979ca2966de14c7347b7684ad7,57932,48438
1227,../datasets/vectors/00/28/71c8e6e60d00d8bc1a68ac53c816,474801,342242
1228,../datasets/vectors/00/28/8e4299a7f093f32baf26fde1feb9,48485,43770
1229,../datasets/vectors/00/28/960d70ea78de0fb831e9f6bfafb7,36058,27460
1230,../datasets/vectors/00/28/a7f8c9c0c5497d235190be177e89,226353,169783
1231,../datasets/vectors/00/28/b2bc08d21693d9750152cfc97108,51769,45125
1232,../datasets/vectors/00/28/c41292fd8da7f0b2417b2375cfa0,180062,136152
1233,../datasets/vectors/00/28/d706f2d494c36941c799baf713d4,89791,71156
1234,../datasets/vectors/00/28/e53476d6ce7b630c0267a0f19046,61069,51616
1235,../datasets/vectors/00/28/e9ba2ad9c52d67bfe28e57dcda0b,101570,80265
1236,../datasets/vectors/00/28/f17b1d81d4e985a27c7e2236f284,58625,48478
1237,../datasets/vectors/00/29/08a82c3189f2318bcf5a15831536,62116,52018
1238,../datasets/vectors/00/29/15e38e08e75a8758e9aefc31533a,213216,162978
1239,../datasets/vectors/00/29/2eaf625d7472cf419ee96fb474e7,73332,49700
1240,../datasets/vectors/00/29/3e8d501bdb25a1fda00b08ecb69e,79701,63894
1241,../datasets/vectors/00/29/4871a1eb00bb62aa43e64a595745,121995,93809
1242,../datasets/vectors/00/29/4ac3fceda04d6f819272247f95c1,71973,58410
1243,../datasets/vectors/00/29/6383279ba63d237820b3c7b32a41,19622,17644
1244,../datasets/vectors/00/29/6c5aee0ff5dc796ce251eddd1383,95254,78422
1245,../datasets/vectors/00/29/810c5f58abe333d154de7b8d3ba9,35367,28385
1246,../datasets/vectors/00/29/8bec9e04c6dfe1584912b98bd403,126442,97536
1247,../datasets/vectors/00/29/94d3624e15072532c9a0c96ac489,75272,60925
1248,../datasets/vectors/00/29/97857f572476a2ff724897a33f98,968943,680014
1249,../datasets/vectors/00/29/af33804bcc45622137b9255210b8,54876,44785
1250,../datasets/vectors/00/29/bc5f4df2fdb74839f4f3e91272b7,76761,66551
1251,../datasets/vectors/00/29/bf42ad9d198a1dc99aa5a6cf624c,46471,34625
1252,../datasets/vectors/00/29/c21c399b671c61e01abc7ca9dc9b,118804,91448
1253,../datasets/vectors/00/29/c41eb2466414ed2cb1ee9ea8963f,146415,111500
1254,../datasets/vectors/00/29/ccc96336a8d84ec0bf9d5ba6879a,155056,119054
1255,../datasets/vectors/00/29/cccc1025be1fc5046eeccd4f4b7d,126172,98428
1256,../datasets/vectors/00/29/d2bde3ed5d526d432fbeeb109ccf,35028,32312
1257,../datasets/vectors/00/29/fb251485412b239dce032530a13a,65448,53743
1258,../datasets/vectors/00/2a/2e0884c35c5113094809e5f2919d,496884,354394
1259,../datasets/vectors/00/2a/5302cf6d798e6d266329a29b03d9,46237,39424
1260,../datasets/vectors/00/2a/5df3e009e1ebd92f957b75188bbd,53521,44416
1261,../datasets/vectors/00/2a/65196ff7f6885282a99b5a7aabe3,24260,22317
1262,../datasets/vectors/00/2a/6a9060eaa9fe29eb3a94d9f3d41e,356934,258626
1263,../datasets/vectors/00/2a/6b7e1b529884bfe6b9bc9a0d1726,105300,84115
1264,../datasets/vectors/00/2a/6d68e450d2e8e7d53fef6de3a725,88122,70545
1265,../datasets/vectors/00/2a/857bbae6d11927e37fcae2c24643,83252,66976
1266,../datasets/vectors/00/2a/8fb465ab5ac19ab142563fa93464,42692,32588
1267,../datasets/vectors/00/2a/9734a9f6a4ca557f3daa18ba71ad,29238,23334
1268,../datasets/vectors/00/2a/9b5155a18f887c7d7fa09177211c,60201,50241
1269,../datasets/vectors/00/2a/bd26c5e26fc9092faee541d52add,84709,68664
1270,../datasets/vectors/00/2a/bef7ad2c78e274904cfbd8f077dd,39950,35640
1271,../datasets/vectors/00/2a/cf3d22ab6d1f61477513db717c4d,92161,73811
1272,../datasets/vectors/00/2a/d386808c0f90ea85b9a8220b79e2,57400,48027
1273,../datasets/vectors/00/2a/d4bc5b16667f9fe90539202e44e9,528506,378567
1274,../datasets/vectors/00/2a/dd7785a2767199ca4c9b83d3d085,232950,172187
1275,../datasets/vectors/00/2a/e464199b95a7bad022428350846b,48551,40564
1276,../datasets/vectors/00/2b/18e559fe2935f1f9c563a63c4796,49214,42594
1277,../datasets/vectors/00/2b/2d1083be629a1532b007ddd75779,451587,324537
1278,../datasets/vectors/00/2b/4f7dfeabb8344e9ab9dc39579d5d,303752,167660
1279,../datasets/vectors/00/2b/6c601dc4235e3f6ba36a5c5a9d37,178997,106765
1280,../datasets/vectors/00/2b/7bd6b395de13c0fb67d873cf8a09,70552,57729
1281,../datasets/vectors/00/2b/7c01e323ee5b4d961c62a6c5bf7c,19704,18510
1282,../datasets/vectors/00/2b/8223a229805181d8cef4e5f312c3,27177,24537
1283,../datasets/vectors/00/2b/9a36655474dc769ba1b387dcf368,39369,29470
1284,../datasets/vectors/00/2b/a20a43abcff1b1917bfeff6e3df5,65753,54297
1285,../datasets/vectors/00/2b/a794463c284ab0bc2bfd2a2fd5fe,52083,44615
1286,../datasets/vectors/00/2b/b49939367e77792c67009e5a0c09,72174,59431
1287,../datasets/vectors/00/2b/b5a0f2d458882ad5ea6cfa708476,112470,89333
1288,../datasets/vectors/00/2b/cd6e4dd23c4a38f24dd5f5ffccca,44761,37747
1289,../datasets/vectors/00/2b/d11c1184a3e10a5c10770fe65054,72099,59924
1290,../datasets/vectors/00/2b/e07ef00c5500c6e082ed89a39c8c,80482,65971
1291,../datasets/vectors/00/2b/e7c3918347bb7f65bec7265b6464,839886,587581
1292,../datasets/vectors/00/2b/eb06c64032443d1baafbc87b7bec,109287,85204
1293,../datasets/vectors/00/2c/0a88ac04b4f434ca2c2f49d5e186,43927,39617
1294,../datasets/vectors/00/2c/289132b72f88ba82fcae8b4327f9,40579,35381
1295,../datasets/vectors/00/2c/30019528c0d0a92320de7d1c1ded,77360,62669
1296,../datasets/vectors/00/2c/5014c9d89739273064790ee6e56b,231857,172498
1297,../datasets/vectors/00/2c/65c8d5d5a04d1a64f7be94c621ec,131424,102519
1298,../datasets/vectors/00/2c/88909c2f98c87ee3ba39777fe3f8,18865,17489
1299,../datasets/vectors/00/2c/8dfe9669fe6c2d27c6f328a6e389,30215,27398
1300,../datasets/vectors/00/2c/945716ab5dc02a3ba7ac2e4060c2,42652,37299
1301,../datasets/vectors/00/2c/9a330b297f6f007a6548e8144885,381381,278045
1302,../datasets/vectors/00/2c/a4a7856c4b4f887ef3af4909ec20,35929,27381
1303,../datasets/vectors/00/2c/aa52ce969d77ae69b36f573c590e,31137,25679
1304,../datasets/vectors/00/2c/af7cc510cde1a9b3c7cba12b8153,27600,23286
1305,../datasets/vectors/00/2c/ca38dbf118b1cbfd4e1cf1067e8d,24162,23391
1306,../datasets/vectors/00/2c/e2da02c5f295f207ad603e9bfffb,67480,55300
1307,../datasets/vectors/00/2c/e85652d0ffcfdd26868902f3606e,408656,294543
1308,../datasets/vectors/00/2c/ea24fbae81ca990f55b448e4c12c,41674,35899
1309,../datasets/vectors/00/2c/fec3460cf4d3823a4476eedf2541,45185,39581
1310,../datasets/vectors/00/2d/0bc1d25456d47acb86e2b8931095,169352,127794
1311,../datasets/vectors/00/2d/1775eac8e853b993703a4efd0a20,78911,63535
1312,../datasets/vectors/00/2d/24760cad62c7296fd4894e01cba7,47005,40781
1313,../datasets/vectors/00/2d/289a4e0f5bd20c889b36123456ec,145788,111485
1314,../datasets/vectors/00/2d/2d023c53f513a049346a9880920a,145808,113796
1315,../datasets/vectors/00/2d/3b95a6459353857c2c10c2154506,170437,130175
1316,../datasets/vectors/00/2d/4e7178f884828f4945d4939290c1,63762,53067
1317,../datasets/vectors/00/2d/53ff38bdd9ad066522594229f10f,33251,26565
1318,../datasets/vectors/00/2d/5e7a5c893838114ad93ba6e9701d,156957,118348
1319,../datasets/vectors/00/2d/6a4d7b2513d198b91c70355378a3,131953,104038
1320,../datasets/vectors/00/2d/79f04d7b605c7f43b37e8471e89e,14579,15464
1321,../datasets/vectors/00/2d/83ff4008dc205468f0c874d54a71,178888,135799
1322,../datasets/vectors/00/2d/bbfb87687d8551958c2b5e37707d,52287,44437
1323,../datasets/vectors/00/2d/c08f0b00fb59df1873ad83373094,102641,81617
1324,../datasets/vectors/00/2d/cfbb12b97fae878709541e5555c6,75328,50386
1325,../datasets/vectors/00/2d/e6b64faab83da498187d9dc43399,101834,79512
1326,../datasets/vectors/00/2d/e74505b42278fe07bee9e496385f,93334,74384
1327,../datasets/vectors/00/2d/f59d6738ac01fe5c09042fa8bdaa,160919,121494
1328,../datasets/vectors/00/2d/f6371716beb3dbf455a50412a98b,174736,133305
1329,../datasets/vectors/00/2e/00696e79696297400c6d800b88c3,1665543,1148130
1330,../datasets/vectors/00/2e/012eedab083a08017d3792139fd3,91255,72406
1331,../datasets/vectors/00/2e/0bd7aa1ae6cdc3054722924c4e05,98265,77570
1332,../datasets/vectors/00/2e/10ebe1ef546561e3a95af0bace76,93234,74547
1333,../datasets/vectors/00/2e/4577e5f069fe7564884b83896f85,124009,96018
1334,../datasets/vectors/00/2e/6e39923c934efa01212c06edee3b,534950,382482
1335,../datasets/vectors/00/2e/8538b30d6cd00036732236d22dea,75602,60654
1336,../datasets/vectors/00/2e/9787b48e7492cf37546bce0c1e77,60887,52141
1337,../datasets/vectors/00/2e/9818d29d4c8f35a36034ae9ea5fe,103110,81165
1338,../datasets/vectors/00/2e/b5ccf8eda3d5246d95c79410567f,492269,353330
1339,../datasets/vectors/00/2e/b91e2e9ff08c7c837b511d96c45c,8791,10924
1340,../datasets/vectors/00/2e/d0811cc47ef8565d7bfde18542ad,52078,43170
1341,../datasets/vectors/00/2e/d98746b2b04b7249f83e69e7526f,96785,76400
1342,../datasets/vectors/00/2e/f4c828c23e844daa0cf2b54c496f,64074,52200
1343,../datasets/vectors/00/2e/fbca25af5ca62817b9035d8a0167,68397,55555
1344,../datasets/vectors/00/2f/11a89e2a200445a90a5e9355f791,342832,248866
1345,../datasets/vectors/00/2f/26db378e624d504d9312f93662ea,65318,54110
1346,../datasets/vectors/00/2f/3de305731b152e8b7cdda808ba05,388807,280977
1347,../datasets/vectors/00/2f/4bd5ddfa8966dabc6bfd2fc2527e,53396,44869
1348,../datasets/vectors/00/2f/4fa72e3c48e116f3c19d7bba7ab1,65387,53342
1349,../datasets/vectors/00/2f/596f0e693f444ff17faf94d5f89f,852908,602994
1350,../datasets/vectors/00/2f/691054d42b7410b3a67a810998f9,96677,76719
1351,../datasets/vectors/00/2f/7ed94a302d66886eddba699ff4ce,57054,46986
1352,../datasets/vectors/00/2f/91e24d7dbfbedfe7f522b5132816,931522,655474
